year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,12,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3217.00,757.00,134.91,20.91,108.23,0.02,492.93,49.00,8.00,78310.00,18314.00,6127.00,6850.00,1.00,47018.00
2025,12,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",90.00,15.00,1.04,1.21,9.99,0.00,2.76,1.00,0.00,627.00,40.00,71.00,407.00,0.00,109.00
2025,12,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",175.00,65.00,17.09,1.70,21.84,1.00,23.36,5.00,0.00,5152.00,1847.00,202.00,970.00,58.00,2075.00
2025,12,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",208.00,73.00,17.79,2.40,20.45,0.00,32.36,5.00,0.00,5663.00,1528.00,402.00,1223.00,0.00,2510.00
2025,12,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",128.00,59.00,11.48,1.28,26.02,0.00,20.21,1.00,0.00,4254.00,1151.00,253.00,1414.00,0.00,1436.00
2025,12,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1589.00,598.00,96.93,10.75,126.22,0.67,363.44,65.00,1.00,59047.00,13241.00,1386.00,8631.00,14.00,35775.00
2025,12,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",136.00,62.00,7.47,1.08,31.85,0.00,21.60,4.00,0.00,6214.00,853.00,24.00,3012.00,0.00,2325.00
2025,12,9E,Endeavor Air Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",109.00,36.00,9.39,2.28,8.48,0.00,15.85,6.00,0.00,4330.00,1677.00,140.00,623.00,0.00,1890.00
2025,12,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1541.00,533.00,99.45,20.59,171.09,0.00,241.87,82.00,1.00,51582.00,12799.00,2905.00,12948.00,0.00,22930.00
2025,12,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2095.00,712.00,129.61,23.72,241.95,0.00,316.73,116.00,16.00,73794.00,16894.00,4927.00,21197.00,0.00,30776.00
2025,12,9E,Endeavor Air Inc.,MCO,"Orlando, FL: Orlando International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",81.00,43.00,12.43,0.11,11.32,0.00,19.14,3.00,0.00,4509.00,1532.00,16.00,638.00,0.00,2323.00
2025,12,9E,Endeavor Air Inc.,MIA,"Miami, FL: Miami International",12.00,5.00,2.27,0.00,2.73,0.00,0.00,0.00,0.00,603.00,264.00,0.00,339.00,0.00,0.00
2025,12,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1464.00,516.00,79.11,16.02,131.16,0.00,289.71,65.00,1.00,49570.00,11652.00,2257.00,8646.00,0.00,27015.00
2025,12,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",83.00,31.00,3.81,0.81,15.57,0.00,10.81,4.00,1.00,2627.00,252.00,118.00,894.00,0.00,1363.00
2025,12,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",10.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,233.00,233.00,0.00,0.00,0.00,0.00
2025,12,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",498.00,124.00,53.82,0.26,11.84,0.48,57.60,1.00,0.00,8129.00,3165.00,9.00,855.00,64.00,4036.00
2025,12,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1049.00,311.00,105.05,6.76,49.93,0.00,149.26,3.00,0.00,23327.00,7769.00,1252.00,2232.00,0.00,12074.00
2025,12,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",699.00,180.00,53.04,0.93,29.43,0.02,96.59,1.00,0.00,12221.00,3401.00,337.00,1136.00,1.00,7346.00
2025,12,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1284.00,333.00,99.58,5.43,67.47,0.00,160.52,4.00,1.00,23613.00,7481.00,906.00,3076.00,0.00,12150.00
2025,12,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",292.00,75.00,26.87,0.00,5.68,0.00,42.45,0.00,0.00,3846.00,1259.00,0.00,173.00,0.00,2414.00
2025,12,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9352.00,1921.00,531.82,69.33,460.85,6.92,852.08,37.00,5.00,162117.00,56885.00,9577.00,19361.00,482.00,75812.00
2025,12,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2258.00,582.00,161.66,15.52,130.05,0.20,274.57,9.00,2.00,40018.00,10480.00,2049.00,5589.00,16.00,21884.00
2025,12,AA,American Airlines Network,DEN,"Denver, CO: Denver International",722.00,258.00,92.44,3.05,73.96,0.29,88.27,2.00,4.00,14645.00,5215.00,281.00,3200.00,37.00,5912.00
2025,12,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13869.00,3350.00,848.68,95.76,863.34,5.73,1536.48,50.00,11.00,301624.00,107160.00,14548.00,33383.00,298.00,146235.00
2025,12,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",410.00,127.00,45.15,0.00,17.08,0.00,64.77,0.00,1.00,8688.00,3207.00,0.00,625.00,0.00,4856.00
2025,12,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",531.00,181.00,48.06,2.00,65.10,0.00,65.84,9.00,3.00,11287.00,3011.00,528.00,3057.00,0.00,4691.00
2025,12,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",747.00,223.00,73.43,4.53,61.03,1.13,82.89,4.00,0.00,15167.00,3798.00,588.00,3413.00,95.00,7273.00
2025,12,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",96.00,29.00,11.50,0.00,2.24,0.00,15.26,0.00,0.00,1806.00,652.00,0.00,86.00,0.00,1068.00
2025,12,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",610.00,173.00,70.39,0.34,26.34,0.00,75.93,3.00,0.00,11849.00,4911.00,25.00,989.00,0.00,5924.00
2025,12,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1246.00,346.00,96.92,7.92,95.71,0.59,144.86,22.00,1.00,31029.00,10077.00,923.00,5759.00,20.00,14250.00
2025,12,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1166.00,292.00,103.08,7.30,44.59,0.02,137.01,3.00,0.00,20191.00,7655.00,1069.00,1797.00,1.00,9669.00
2025,12,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2483.00,662.00,226.81,15.73,228.48,4.89,186.09,11.00,5.00,43050.00,15710.00,2165.00,8366.00,263.00,16546.00
2025,12,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1409.00,498.00,130.84,13.88,136.51,1.40,215.38,32.00,8.00,40213.00,8650.00,2008.00,8011.00,73.00,21471.00
2025,12,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1683.00,503.00,149.62,8.52,164.45,0.63,179.78,7.00,2.00,33691.00,9238.00,1797.00,8539.00,18.00,14099.00
2025,12,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5502.00,1175.00,429.27,42.69,310.32,3.73,388.99,20.00,2.00,96476.00,42394.00,4159.00,13636.00,192.00,36095.00
2025,12,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",329.00,115.00,49.77,0.00,23.91,1.00,40.32,0.00,1.00,5987.00,2548.00,0.00,760.00,59.00,2620.00
2025,12,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4144.00,1125.00,268.19,28.75,329.81,2.42,495.82,45.00,15.00,105784.00,28858.00,4948.00,17432.00,69.00,54477.00
2025,12,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3122.00,734.00,216.04,16.71,116.24,1.53,383.49,46.00,6.00,66881.00,21331.00,1256.00,5098.00,126.00,39070.00
2025,12,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4963.00,1067.00,331.45,31.75,288.86,3.58,411.35,16.00,4.00,91488.00,38284.00,2866.00,10449.00,202.00,39687.00
2025,12,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",724.00,195.00,58.20,1.65,58.42,0.00,76.74,3.00,7.00,10733.00,2816.00,442.00,2544.00,0.00,4931.00
2025,12,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",521.00,231.00,81.61,2.42,103.92,0.60,42.45,3.00,1.00,12130.00,5170.00,94.00,3513.00,40.00,3313.00
2025,12,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",883.00,281.00,81.74,5.91,98.49,0.00,94.85,5.00,0.00,21784.00,6062.00,1052.00,5602.00,0.00,9068.00
2025,12,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",417.00,120.00,44.72,1.90,23.18,0.00,50.19,2.00,1.00,7826.00,3134.00,212.00,900.00,0.00,3580.00
2025,12,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1270.00,379.00,109.08,4.60,98.14,0.62,166.56,6.00,4.00,27454.00,8029.00,421.00,4919.00,138.00,13947.00
2025,12,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",145.00,25.00,9.14,1.00,5.78,0.00,9.09,0.00,0.00,1485.00,361.00,129.00,221.00,0.00,774.00
2025,12,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",197.00,41.00,14.49,0.00,11.29,0.00,15.23,1.00,0.00,2643.00,1348.00,0.00,529.00,0.00,766.00
2025,12,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",90.00,19.00,8.93,0.00,6.68,0.00,3.39,0.00,0.00,637.00,325.00,0.00,193.00,0.00,119.00
2025,12,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",199.00,34.00,8.40,3.71,12.94,0.00,8.95,0.00,2.00,1767.00,253.00,744.00,362.00,0.00,408.00
2025,12,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60.00,10.00,3.98,0.00,1.15,0.00,4.87,0.00,0.00,302.00,127.00,0.00,22.00,0.00,153.00
2025,12,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",186.00,33.00,8.24,0.00,12.22,0.00,12.54,0.00,1.00,1604.00,450.00,0.00,396.00,0.00,758.00
2025,12,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",205.00,55.00,10.63,1.14,19.98,0.00,23.25,0.00,0.00,3215.00,540.00,138.00,1071.00,0.00,1466.00
2025,12,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",193.00,48.00,12.47,0.08,11.66,1.00,22.79,2.00,0.00,2379.00,874.00,2.00,499.00,25.00,979.00
2025,12,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",40.00,10.00,3.00,0.00,1.13,0.00,5.87,0.00,0.00,482.00,195.00,0.00,38.00,0.00,249.00
2025,12,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",301.00,51.00,14.40,3.54,14.53,0.00,18.52,3.00,0.00,3459.00,1374.00,133.00,1024.00,0.00,928.00
2025,12,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",95.00,39.00,8.40,1.02,12.91,0.00,16.67,0.00,0.00,2311.00,758.00,49.00,613.00,0.00,891.00
2025,12,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",82.00,7.00,1.00,1.00,0.47,0.00,4.53,0.00,0.00,362.00,77.00,28.00,8.00,0.00,249.00
2025,12,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",92.00,32.00,10.64,0.00,7.70,0.00,13.66,0.00,0.00,1220.00,417.00,0.00,308.00,0.00,495.00
2025,12,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",367.00,80.00,22.02,0.77,28.57,1.00,27.63,7.00,3.00,5191.00,1393.00,24.00,2353.00,119.00,1302.00
2025,12,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",494.00,130.00,39.49,0.29,41.06,0.00,49.16,2.00,0.00,6242.00,2169.00,18.00,1195.00,0.00,2860.00
2025,12,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",699.00,194.00,56.30,6.60,69.62,0.00,61.48,10.00,0.00,9582.00,3392.00,388.00,2471.00,0.00,3331.00
2025,12,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",235.00,50.00,15.22,2.01,15.61,0.00,17.16,0.00,0.00,1711.00,622.00,81.00,406.00,0.00,602.00
2025,12,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",77.00,18.00,6.76,0.00,9.95,0.00,1.29,0.00,0.00,1172.00,529.00,0.00,398.00,0.00,245.00
2025,12,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",87.00,21.00,5.09,0.00,13.01,0.00,2.90,0.00,0.00,846.00,222.00,0.00,390.00,0.00,234.00
2025,12,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",272.00,73.00,22.10,0.00,25.49,0.00,25.41,10.00,0.00,3817.00,1347.00,0.00,990.00,0.00,1480.00
2025,12,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",62.00,12.00,4.93,0.00,0.90,0.00,6.17,0.00,0.00,480.00,202.00,0.00,17.00,0.00,261.00
2025,12,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",484.00,112.00,30.04,0.17,38.58,0.00,43.21,2.00,1.00,4344.00,1394.00,7.00,1159.00,0.00,1784.00
2025,12,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",1072.00,314.00,63.19,11.63,150.01,2.09,87.08,22.00,5.00,18483.00,5742.00,753.00,6336.00,53.00,5599.00
2025,12,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",6111.00,1938.00,344.32,52.10,914.57,12.46,614.55,80.00,19.00,102348.00,25002.00,3615.00,33644.00,733.00,39354.00
2025,12,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",848.00,285.00,42.27,6.24,133.19,0.96,102.34,9.00,4.00,17487.00,3437.00,411.00,7112.00,65.00,6462.00
2025,12,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",96.00,26.00,9.26,0.00,5.41,0.00,11.33,1.00,0.00,1046.00,398.00,0.00,192.00,0.00,456.00
2025,12,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",89.00,14.00,4.62,1.00,3.08,0.00,5.30,0.00,1.00,953.00,237.00,124.00,129.00,0.00,463.00
2025,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",258.00,115.00,47.84,2.12,35.60,0.00,29.45,9.00,0.00,7414.00,2613.00,258.00,1745.00,0.00,2798.00
2025,12,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",86.00,45.00,16.65,0.00,13.84,0.00,14.51,0.00,0.00,2854.00,908.00,0.00,660.00,0.00,1286.00
2025,12,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",89.00,37.00,10.71,0.89,16.65,0.00,8.75,6.00,0.00,1986.00,538.00,81.00,688.00,0.00,679.00
2025,12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3067.00,1010.00,310.08,9.08,195.53,1.38,493.92,77.00,3.00,82910.00,22888.00,2415.00,9785.00,51.00,47771.00
2025,12,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",576.00,223.00,82.10,2.13,59.90,0.44,78.43,8.00,1.00,17864.00,6384.00,134.00,2929.00,34.00,8383.00
2025,12,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",110.00,35.00,7.78,0.00,15.86,0.00,11.36,4.00,0.00,2143.00,423.00,0.00,911.00,0.00,809.00
2025,12,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",29.00,11.00,4.23,0.07,5.06,1.00,0.64,1.00,0.00,779.00,407.00,3.00,256.00,76.00,37.00
2025,12,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",77.00,23.00,11.15,2.14,1.55,0.00,8.16,3.00,0.00,1626.00,696.00,138.00,121.00,0.00,671.00
2025,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",455.00,167.00,51.43,0.00,65.00,0.63,49.93,19.00,3.00,10641.00,2795.00,0.00,3187.00,12.00,4647.00
2025,12,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2291.00,828.00,267.01,9.66,309.39,0.82,241.13,57.00,4.00,62318.00,18251.00,1654.00,18543.00,101.00,23769.00
2025,12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",42.00,20.00,8.69,0.00,8.44,0.00,2.87,0.00,0.00,890.00,381.00,0.00,378.00,0.00,131.00
2025,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2965.00,920.00,313.73,7.53,275.75,2.24,320.74,131.00,2.00,77913.00,26787.00,853.00,15723.00,765.00,33785.00
2025,12,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",302.00,70.00,24.32,0.86,23.68,0.00,21.14,4.00,0.00,4638.00,1373.00,348.00,1131.00,0.00,1786.00
2025,12,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",756.00,252.00,76.18,6.73,91.44,0.08,77.56,16.00,2.00,18114.00,4962.00,1413.00,4314.00,8.00,7417.00
2025,12,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",382.00,156.00,48.49,0.00,54.18,0.00,53.32,15.00,1.00,12562.00,2979.00,0.00,4141.00,0.00,5442.00
2025,12,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1730.00,650.00,182.33,12.38,239.12,0.19,215.99,32.00,3.00,52011.00,13768.00,1586.00,13422.00,16.00,23219.00
2025,12,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",72.00,28.00,8.96,0.00,8.43,0.00,10.61,1.00,0.00,2365.00,1004.00,0.00,498.00,0.00,863.00
2025,12,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",123.00,38.00,17.50,0.00,4.94,0.00,15.56,3.00,0.00,2116.00,948.00,0.00,211.00,0.00,957.00
2025,12,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",155.00,42.00,9.84,1.00,14.76,0.00,16.40,3.00,0.00,2351.00,646.00,22.00,567.00,0.00,1116.00
2025,12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",120.00,20.00,4.94,1.50,6.56,0.00,7.01,2.00,0.00,1645.00,518.00,176.00,287.00,0.00,664.00
2025,12,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",340.00,109.00,24.14,2.28,52.23,0.77,29.59,6.00,1.00,8050.00,1898.00,302.00,2674.00,47.00,3129.00
2025,12,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",46.00,17.00,5.82,0.00,9.82,0.00,1.36,2.00,0.00,663.00,216.00,0.00,349.00,0.00,98.00
2025,12,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",436.00,147.00,50.47,5.73,53.63,0.00,37.17,9.00,2.00,11359.00,3823.00,1275.00,2443.00,0.00,3818.00
2025,12,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1337.00,365.00,73.96,14.08,116.75,0.00,160.20,40.00,2.00,43264.00,6343.00,5478.00,6403.00,0.00,25040.00
2025,12,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",2114.00,358.00,76.88,21.60,117.27,0.00,142.25,4.00,2.00,29603.00,6241.00,1897.00,5115.00,0.00,16350.00
2025,12,C5,CommuteAir LLC dba CommuteAir,PHL,"Philadelphia, PA: Philadelphia International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19446.00,3557.00,1095.36,101.27,785.69,2.49,1572.19,524.00,37.00,309824.00,122306.00,13327.00,50553.00,207.00,123431.00
2025,12,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1076.00,250.00,106.02,4.09,60.73,0.00,79.16,19.00,0.00,15139.00,7226.00,356.00,2151.00,0.00,5406.00
2025,12,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",762.00,201.00,89.16,5.01,60.15,0.00,46.68,23.00,1.00,13020.00,6325.00,843.00,2524.00,0.00,3328.00
2025,12,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2239.00,571.00,196.03,10.72,127.94,0.00,236.32,63.00,4.00,44460.00,17330.00,1396.00,6851.00,0.00,18883.00
2025,12,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",437.00,120.00,56.56,4.77,32.21,0.00,26.46,13.00,0.00,6888.00,3815.00,492.00,1135.00,0.00,1446.00
2025,12,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",402.00,106.00,47.84,3.63,21.35,0.00,33.18,4.00,0.00,9232.00,4916.00,575.00,1012.00,0.00,2729.00
2025,12,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",774.00,249.00,107.30,3.75,85.54,0.00,52.42,21.00,1.00,14541.00,7485.00,676.00,3262.00,0.00,3118.00
2025,12,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",994.00,330.00,123.16,3.09,137.18,0.00,66.57,22.00,2.00,20740.00,8720.00,484.00,6124.00,0.00,5412.00
2025,12,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",979.00,286.00,119.97,6.33,81.92,0.00,77.78,40.00,0.00,19229.00,9547.00,1080.00,3096.00,0.00,5506.00
2025,12,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4938.00,1287.00,370.78,17.89,331.95,0.69,565.69,115.00,1.00,108271.00,43115.00,2610.00,17190.00,31.00,45325.00
2025,12,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",540.00,197.00,81.21,6.52,72.09,0.00,37.19,31.00,0.00,15416.00,5917.00,2248.00,4342.00,0.00,2909.00
2025,12,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1188.00,431.00,158.79,7.49,152.64,2.00,110.08,39.00,0.00,30048.00,11226.00,1149.00,8351.00,172.00,9150.00
2025,12,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",242.00,71.00,36.18,2.40,16.15,0.00,16.27,7.00,0.00,4941.00,3055.00,381.00,612.00,0.00,893.00
2025,12,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",700.00,208.00,86.04,3.43,58.98,1.00,58.55,32.00,1.00,15562.00,8407.00,694.00,2357.00,18.00,4086.00
2025,12,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2637.00,588.00,202.87,11.39,181.68,0.00,192.05,131.00,14.00,50965.00,20021.00,3668.00,12444.00,0.00,14832.00
2025,12,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1306.00,280.00,122.24,10.58,74.46,0.72,72.01,17.00,0.00,15493.00,7058.00,921.00,2906.00,48.00,4560.00
2025,12,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3056.00,664.00,229.51,13.20,211.75,0.26,209.27,49.00,8.00,42419.00,19228.00,1065.00,7713.00,41.00,14372.00
2025,12,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2583.00,868.00,249.14,14.04,298.72,1.00,305.10,195.00,14.00,82949.00,30694.00,3834.00,23817.00,34.00,24570.00
2025,12,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1911.00,583.00,214.71,11.07,212.74,0.48,144.00,50.00,3.00,42849.00,17961.00,2033.00,11875.00,58.00,10922.00
2025,12,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",117.00,21.00,8.78,0.00,3.80,0.44,7.98,9.00,0.00,852.00,342.00,0.00,149.00,28.00,333.00
2025,12,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",1072.00,383.00,150.94,2.93,159.76,1.00,68.37,38.00,1.00,22928.00,10168.00,265.00,7605.00,38.00,4852.00
2025,12,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5211.00,1349.00,401.19,26.55,386.71,0.00,534.55,120.00,4.00,114329.00,44254.00,3446.00,20983.00,0.00,45646.00
2025,12,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",753.00,322.00,102.79,4.18,134.26,0.00,80.77,40.00,1.00,21824.00,7876.00,851.00,7440.00,0.00,5657.00
2025,12,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",507.00,143.00,64.05,2.07,43.14,0.00,33.74,15.00,0.00,9644.00,5291.00,375.00,1918.00,0.00,2060.00
2025,12,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",956.00,297.00,132.04,3.75,94.33,0.71,66.18,19.00,0.00,19865.00,10960.00,433.00,3890.00,39.00,4543.00
2025,12,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",834.00,240.00,81.58,7.35,87.41,0.00,63.66,17.00,10.00,14604.00,5735.00,743.00,3918.00,0.00,4208.00
2025,12,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2652.00,795.00,203.99,11.46,351.53,0.93,227.10,70.00,8.00,56918.00,21999.00,1219.00,13028.00,79.00,20593.00
2025,12,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1096.00,392.00,111.82,6.00,197.16,0.00,77.02,23.00,1.00,26680.00,10420.00,731.00,10824.00,0.00,4705.00
2025,12,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4555.00,958.00,346.08,22.45,261.09,1.85,326.53,58.00,2.00,75750.00,38924.00,3420.00,10265.00,94.00,23047.00
2025,12,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1229.00,383.00,157.74,5.96,120.19,0.00,99.11,39.00,5.00,26139.00,11432.00,1225.00,6636.00,0.00,6846.00
2025,12,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1614.00,581.00,147.44,12.77,188.65,0.00,232.14,73.00,4.00,53586.00,16794.00,1459.00,10001.00,0.00,25332.00
2025,12,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",144.00,41.00,9.55,0.05,9.68,0.00,21.73,2.00,0.00,2772.00,587.00,16.00,472.00,0.00,1697.00
