DEPARTURES_PERFORMED,SEATS,PASSENGERS,ORIGIN,DEST,YEAR,QUARTER
0.0,0.0,0.0,ATL,LAX,2025,1
0.0,0.0,0.0,ATL,LAX,2025,1
0.0,0.0,0.0,ATL,SAN,2025,1
0.0,0.0,0.0,BNA,ONT,2025,1
0.0,0.0,0.0,CVG,LAX,2025,1
0.0,0.0,0.0,EWR,SMF,2025,1
0.0,0.0,0.0,IAH,SJC,2025,1
0.0,0.0,0.0,MDW,PSP,2025,1
0.0,0.0,0.0,NJK,ATL,2025,1
0.0,0.0,0.0,PHX,LAX,2025,1
0.0,0.0,0.0,RIV,SLN,2025,1
0.0,0.0,0.0,SAN,ATL,2025,1
0.0,0.0,0.0,SFO,SFO,2025,1
0.0,0.0,0.0,SJC,HPN,2025,1
0.0,0.0,0.0,SJC,MSP,2025,1
0.0,0.0,0.0,SLN,RIV,2025,1
0.0,0.0,0.0,SMF,EWR,2025,1
0.0,0.0,0.0,YUM,LAX,2025,1
1.0,0.0,0.0,ABQ,SBD,2025,1
1.0,0.0,0.0,AFW,OAK,2025,1
1.0,0.0,0.0,AFW,RIV,2025,1
1.0,0.0,0.0,AFW,SCK,2025,1
1.0,0.0,0.0,AFW,SMF,2025,1
1.0,0.0,0.0,ANC,LAX,2025,1
1.0,0.0,0.0,ANC,LAX,2025,1
1.0,0.0,0.0,ANC,LAX,2025,1
1.0,0.0,0.0,ANC,LAX,2025,1
1.0,0.0,0.0,ANC,LAX,2025,1
1.0,0.0,0.0,ANC,MHR,2025,1
1.0,0.0,0.0,ANC,ONT,2025,1
1.0,0.0,0.0,ANC,ONT,2025,1
1.0,0.0,0.0,ATL,LAX,2025,1
1.0,0.0,0.0,AUS,SDM,2025,1
1.0,0.0,0.0,BFI,LAX,2025,1
1.0,0.0,0.0,BFI,OAK,2025,1
1.0,0.0,0.0,BIH,ONT,2025,1
1.0,0.0,0.0,BIL,ONT,2025,1
1.0,0.0,0.0,BNA,ONT,2025,1
1.0,0.0,0.0,BNA,ONT,2025,1
1.0,0.0,0.0,BOI,ONT,2025,1
1.0,0.0,0.0,BOI,ONT,2025,1
1.0,0.0,0.0,BUR,ONT,2025,1
1.0,0.0,0.0,BUR,SDF,2025,1
1.0,0.0,0.0,CHS,OAK,2025,1
1.0,0.0,0.0,CID,OAK,2025,1
1.0,0.0,0.0,CID,OAK,2025,1
1.0,0.0,0.0,CNO,ELP,2025,1
1.0,0.0,0.0,CNO,ELP,2025,1
1.0,0.0,0.0,CNO,FWA,2025,1
1.0,0.0,0.0,CNO,LCK,2025,1
1.0,0.0,0.0,CNO,LRD,2025,1
1.0,0.0,0.0,CNO,LRD,2025,1
1.0,0.0,0.0,CNO,PAE,2025,1
1.0,0.0,0.0,CNO,PAE,2025,1
1.0,0.0,0.0,CNO,PTK,2025,1
1.0,0.0,0.0,CVG,LAX,2025,1
1.0,0.0,0.0,CVG,LAX,2025,1
1.0,0.0,0.0,CVG,LAX,2025,1
1.0,0.0,0.0,CVG,LAX,2025,1
1.0,0.0,0.0,CVG,LAX,2025,1
1.0,0.0,0.0,CVG,LAX,2025,1
1.0,0.0,0.0,CVG,LAX,2025,1
1.0,0.0,0.0,CVG,ONT,2025,1
1.0,0.0,0.0,CVG,ONT,2025,1
1.0,0.0,0.0,CVG,SBD,2025,1
1.0,0.0,0.0,CVG,SFO,2025,1
1.0,0.0,0.0,CVG,SFO,2025,1
1.0,0.0,0.0,DEN,OAK,2025,1
1.0,0.0,0.0,DFW,FAT,2025,1
1.0,0.0,0.0,DFW,LAX,2025,1
1.0,0.0,0.0,DFW,OAK,2025,1
1.0,0.0,0.0,DFW,OAK,2025,1
1.0,0.0,0.0,DFW,ONT,2025,1
1.0,0.0,0.0,DFW,SAN,2025,1
1.0,0.0,0.0,EDW,HIK,2025,1
1.0,0.0,0.0,ELP,ONT,2025,1
1.0,0.0,0.0,ELP,SDM,2025,1
1.0,0.0,0.0,EUG,CNO,2025,1
1.0,0.0,0.0,EUG,CNO,2025,1
1.0,0.0,0.0,EWR,OAK,2025,1
1.0,0.0,0.0,FAR,ONT,2025,1
1.0,0.0,0.0,FAT,MHR,2025,1
1.0,0.0,0.0,FAT,MHR,2025,1
1.0,0.0,0.0,FAT,OAK,2025,1
1.0,0.0,0.0,FAT,ONT,2025,1
1.0,0.0,0.0,FAT,VIS,2025,1
1.0,0.0,0.0,FAT,VIS,2025,1
1.0,0.0,0.0,GEG,LAX,2025,1
1.0,0.0,0.0,GEG,MHR,2025,1
1.0,0.0,0.0,GEG,ONT,2025,1
1.0,0.0,0.0,HIK,EDW,2025,1
1.0,0.0,0.0,HIK,OAK,2025,1
1.0,0.0,0.0,HNL,LAX,2025,1
1.0,0.0,0.0,HNL,ONT,2025,1
1.0,0.0,0.0,HNL,ONT,2025,1
1.0,0.0,0.0,HNL,ONT,2025,1
1.0,0.0,0.0,HNL,SBD,2025,1
1.0,0.0,0.0,HNL,SFO,2025,1
1.0,0.0,0.0,HNL,SFO,2025,1
1.0,0.0,0.0,IAD,SFO,2025,1
1.0,0.0,0.0,IND,OAK,2025,1
1.0,0.0,0.0,JFK,LAX,2025,1
1.0,0.0,0.0,JFK,SBD,2025,1
1.0,0.0,0.0,JFK,SBD,2025,1
1.0,0.0,0.0,KOA,ONT,2025,1
1.0,0.0,0.0,LAS,RIV,2025,1
1.0,0.0,0.0,LAS,RIV,2025,1
1.0,0.0,0.0,LAS,SBD,2025,1
1.0,0.0,0.0,LAX,ANC,2025,1
1.0,0.0,0.0,LAX,ATL,2025,1
1.0,0.0,0.0,LAX,BNA,2025,1
1.0,0.0,0.0,LAX,CVG,2025,1
1.0,0.0,0.0,LAX,CVG,2025,1
1.0,0.0,0.0,LAX,CVG,2025,1
1.0,0.0,0.0,LAX,CVG,2025,1
1.0,0.0,0.0,LAX,CVG,2025,1
1.0,0.0,0.0,LAX,CVG,2025,1
1.0,0.0,0.0,LAX,DEN,2025,1
1.0,0.0,0.0,LAX,DEN,2025,1
1.0,0.0,0.0,LAX,DFW,2025,1
1.0,0.0,0.0,LAX,DFW,2025,1
1.0,0.0,0.0,LAX,DFW,2025,1
1.0,0.0,0.0,LAX,DFW,2025,1
1.0,0.0,0.0,LAX,ELP,2025,1
1.0,0.0,0.0,LAX,HNL,2025,1
1.0,0.0,0.0,LAX,IAH,2025,1
1.0,0.0,0.0,LAX,IND,2025,1
1.0,0.0,0.0,LAX,JFK,2025,1
1.0,0.0,0.0,LAX,LAX,2025,1
1.0,0.0,0.0,LAX,MCO,2025,1
1.0,0.0,0.0,LAX,MEM,2025,1
1.0,0.0,0.0,LAX,MIA,2025,1
1.0,0.0,0.0,LAX,MIA,2025,1
1.0,0.0,0.0,LAX,MZJ,2025,1
1.0,0.0,0.0,LAX,OAK,2025,1
1.0,0.0,0.0,LAX,OAK,2025,1
1.0,0.0,0.0,LAX,ONT,2025,1
1.0,0.0,0.0,LAX,ONT,2025,1
1.0,0.0,0.0,LAX,ORD,2025,1
1.0,0.0,0.0,LAX,ORD,2025,1
1.0,0.0,0.0,LAX,ORD,2025,1
1.0,0.0,0.0,LAX,PHX,2025,1
1.0,0.0,0.0,LAX,PHX,2025,1
1.0,0.0,0.0,LAX,RNO,2025,1
1.0,0.0,0.0,LAX,SBD,2025,1
1.0,0.0,0.0,LAX,SDF,2025,1
1.0,0.0,0.0,LAX,SEA,2025,1
1.0,0.0,0.0,LAX,SFO,2025,1
1.0,0.0,0.0,LBE,CNO,2025,1
1.0,0.0,0.0,LIH,ONT,2025,1
1.0,0.0,0.0,LIT,OAK,2025,1
1.0,0.0,0.0,LRD,CNO,2025,1
1.0,0.0,0.0,LRD,CNO,2025,1
1.0,0.0,0.0,LRD,OAK,2025,1
1.0,0.0,0.0,LRD,OAK,2025,1
1.0,0.0,0.0,LRD,SDM,2025,1
1.0,0.0,0.0,LRD,SDM,2025,1
1.0,0.0,0.0,MCI,ONT,2025,1
1.0,0.0,0.0,MCO,LAX,2025,1
1.0,0.0,0.0,MCO,VBG,2025,1
1.0,0.0,0.0,MEM,LAX,2025,1
1.0,0.0,0.0,MEM,LAX,2025,1
1.0,0.0,0.0,MEM,OAK,2025,1
1.0,0.0,0.0,MEM,SMF,2025,1
1.0,0.0,0.0,MHR,ELP,2025,1
1.0,0.0,0.0,MHR,FAT,2025,1
1.0,0.0,0.0,MHR,FAT,2025,1
1.0,0.0,0.0,MHR,OAK,2025,1
1.0,0.0,0.0,MHR,ONT,2025,1
1.0,0.0,0.0,MHR,ONT,2025,1
1.0,0.0,0.0,MIA,LAX,2025,1
1.0,0.0,0.0,MIA,SBD,2025,1
1.0,0.0,0.0,MZJ,LAX,2025,1
1.0,0.0,0.0,NYL,CNO,2025,1
1.0,0.0,0.0,NZY,ANC,2025,1
1.0,0.0,0.0,OAK,ABQ,2025,1
1.0,0.0,0.0,OAK,AFW,2025,1
1.0,0.0,0.0,OAK,AFW,2025,1
1.0,0.0,0.0,OAK,AUS,2025,1
1.0,0.0,0.0,OAK,AUS,2025,1
1.0,0.0,0.0,OAK,BGR,2025,1
1.0,0.0,0.0,OAK,CNO,2025,1
1.0,0.0,0.0,OAK,DFW,2025,1
1.0,0.0,0.0,OAK,DFW,2025,1
1.0,0.0,0.0,OAK,ELP,2025,1
1.0,0.0,0.0,OAK,FAT,2025,1
1.0,0.0,0.0,OAK,IND,2025,1
1.0,0.0,0.0,OAK,JRF,2025,1
1.0,0.0,0.0,OAK,LAS,2025,1
1.0,0.0,0.0,OAK,LAS,2025,1
1.0,0.0,0.0,OAK,LRD,2025,1
1.0,0.0,0.0,OAK,LRD,2025,1
1.0,0.0,0.0,OAK,LRD,2025,1
1.0,0.0,0.0,OAK,LRD,2025,1
1.0,0.0,0.0,OAK,LRD,2025,1
1.0,0.0,0.0,OAK,LRD,2025,1
1.0,0.0,0.0,OAK,LRD,2025,1
1.0,0.0,0.0,OAK,MFE,2025,1
1.0,0.0,0.0,OAK,MFE,2025,1
1.0,0.0,0.0,OAK,ONT,2025,1
1.0,0.0,0.0,OAK,OSC,2025,1
1.0,0.0,0.0,OAK,PHX,2025,1
1.0,0.0,0.0,OAK,PHX,2025,1
1.0,0.0,0.0,OAK,SAN,2025,1
1.0,0.0,0.0,OAK,SDM,2025,1
1.0,0.0,0.0,OAK,SLC,2025,1
1.0,0.0,0.0,OAK,SLC,2025,1
1.0,0.0,0.0,ONT,ANC,2025,1
1.0,0.0,0.0,ONT,ANC,2025,1
1.0,0.0,0.0,ONT,BUR,2025,1
1.0,0.0,0.0,ONT,BUR,2025,1
1.0,0.0,0.0,ONT,DEN,2025,1
1.0,0.0,0.0,ONT,DFW,2025,1
1.0,0.0,0.0,ONT,DTW,2025,1
1.0,0.0,0.0,ONT,FAT,2025,1
1.0,0.0,0.0,ONT,FAT,2025,1
1.0,0.0,0.0,ONT,GEG,2025,1
1.0,0.0,0.0,ONT,IAH,2025,1
1.0,0.0,0.0,ONT,IND,2025,1
1.0,0.0,0.0,ONT,IYK,2025,1
1.0,0.0,0.0,ONT,IYK,2025,1
1.0,0.0,0.0,ONT,KOA,2025,1
1.0,0.0,0.0,ONT,LAS,2025,1
1.0,0.0,0.0,ONT,LAS,2025,1
1.0,0.0,0.0,ONT,LAX,2025,1
1.0,0.0,0.0,ONT,LAX,2025,1
1.0,0.0,0.0,ONT,LGB,2025,1
1.0,0.0,0.0,ONT,MCO,2025,1
1.0,0.0,0.0,ONT,OAK,2025,1
1.0,0.0,0.0,ONT,OAK,2025,1
1.0,0.0,0.0,ONT,OGG,2025,1
1.0,0.0,0.0,ONT,ONT,2025,1
1.0,0.0,0.0,ONT,ONT,2025,1
1.0,0.0,0.0,ONT,ORD,2025,1
1.0,0.0,0.0,ONT,PHL,2025,1
1.0,0.0,0.0,ONT,PHX,2025,1
1.0,0.0,0.0,ONT,PIT,2025,1
1.0,0.0,0.0,ONT,RFD,2025,1
1.0,0.0,0.0,ONT,RFD,2025,1
1.0,0.0,0.0,ONT,RFD,2025,1
1.0,0.0,0.0,ONT,RFD,2025,1
1.0,0.0,0.0,ONT,RFD,2025,1
1.0,0.0,0.0,ONT,RIV,2025,1
1.0,0.0,0.0,ONT,RNO,2025,1
1.0,0.0,0.0,ONT,RNO,2025,1
1.0,0.0,0.0,ONT,SAN,2025,1
1.0,0.0,0.0,ONT,SAN,2025,1
1.0,0.0,0.0,ONT,SBD,2025,1
1.0,0.0,0.0,ONT,SBD,2025,1
1.0,0.0,0.0,ONT,SBD,2025,1
1.0,0.0,0.0,ONT,SBD,2025,1
1.0,0.0,0.0,ONT,SDF,2025,1
1.0,0.0,0.0,ONT,SJC,2025,1
1.0,0.0,0.0,ONT,SLC,2025,1
1.0,0.0,0.0,ONT,SNA,2025,1
1.0,0.0,0.0,ORD,LAX,2025,1
1.0,0.0,0.0,ORD,LAX,2025,1
1.0,0.0,0.0,ORD,LAX,2025,1
1.0,0.0,0.0,ORD,LAX,2025,1
1.0,0.0,0.0,ORD,SFO,2025,1
1.0,0.0,0.0,ORD,SFO,2025,1
1.0,0.0,0.0,ORD,SUU,2025,1
1.0,0.0,0.0,ORD,SUU,2025,1
1.0,0.0,0.0,PAE,CNO,2025,1
1.0,0.0,0.0,PDX,FAT,2025,1
1.0,0.0,0.0,PDX,LGB,2025,1
1.0,0.0,0.0,PDX,MHR,2025,1
1.0,0.0,0.0,PDX,OAK,2025,1
1.0,0.0,0.0,PDX,ONT,2025,1
1.0,0.0,0.0,PDX,SBD,2025,1
1.0,0.0,0.0,PDX,SJC,2025,1
1.0,0.0,0.0,PDX,SNA,2025,1
1.0,0.0,0.0,PHL,ONT,2025,1
1.0,0.0,0.0,PHX,LAX,2025,1
1.0,0.0,0.0,PHX,ONT,2025,1
1.0,0.0,0.0,PHX,ONT,2025,1
1.0,0.0,0.0,PHX,SBD,2025,1
1.0,0.0,0.0,PHX,SMF,2025,1
1.0,0.0,0.0,PTK,CNO,2025,1
1.0,0.0,0.0,PTK,OAK,2025,1
1.0,0.0,0.0,PTK,SDM,2025,1
1.0,0.0,0.0,RFD,FAT,2025,1
1.0,0.0,0.0,RFD,LAX,2025,1
1.0,0.0,0.0,RFD,LGB,2025,1
1.0,0.0,0.0,RFD,ONT,2025,1
1.0,0.0,0.0,RIV,BNA,2025,1
1.0,0.0,0.0,RIV,BNA,2025,1
1.0,0.0,0.0,RIV,BNA,2025,1
1.0,0.0,0.0,RIV,CVG,2025,1
1.0,0.0,0.0,RIV,RIV,2025,1
1.0,0.0,0.0,RNO,LAX,2025,1
1.0,0.0,0.0,RNO,LGB,2025,1
1.0,0.0,0.0,RNO,OAK,2025,1
1.0,0.0,0.0,RNO,OAK,2025,1
1.0,0.0,0.0,SAN,OAK,2025,1
1.0,0.0,0.0,SAN,OAK,2025,1
1.0,0.0,0.0,SAT,ONT,2025,1
1.0,0.0,0.0,SBA,SBA,2025,1
1.0,0.0,0.0,SBD,ANC,2025,1
1.0,0.0,0.0,SBD,BOI,2025,1
1.0,0.0,0.0,SBD,HNL,2025,1
1.0,0.0,0.0,SBD,JFK,2025,1
1.0,0.0,0.0,SBD,PDX,2025,1
1.0,0.0,0.0,SBD,PDX,2025,1
1.0,0.0,0.0,SBD,RFD,2025,1
1.0,0.0,0.0,SBD,SDF,2025,1
1.0,0.0,0.0,SBP,SMX,2025,1
1.0,0.0,0.0,SCK,CVG,2025,1
1.0,0.0,0.0,SCK,CVG,2025,1
1.0,0.0,0.0,SCK,CVG,2025,1
1.0,0.0,0.0,SCK,CVG,2025,1
1.0,0.0,0.0,SCK,RFD,2025,1
1.0,0.0,0.0,SDF,LAX,2025,1
1.0,0.0,0.0,SDF,LAX,2025,1
1.0,0.0,0.0,SDF,LGB,2025,1
1.0,0.0,0.0,SDF,MHR,2025,1
1.0,0.0,0.0,SDF,MHR,2025,1
1.0,0.0,0.0,SDF,ONT,2025,1
1.0,0.0,0.0,SDF,ONT,2025,1
1.0,0.0,0.0,SDF,SBD,2025,1
1.0,0.0,0.0,SDF,SBD,2025,1
1.0,0.0,0.0,SDM,DAY,2025,1
1.0,0.0,0.0,SDM,DCU,2025,1
1.0,0.0,0.0,SDM,FWA,2025,1
1.0,0.0,0.0,SDM,LAN,2025,1
1.0,0.0,0.0,SDM,YIP,2025,1
1.0,0.0,0.0,SEA,LAX,2025,1
1.0,0.0,0.0,SEA,LAX,2025,1
1.0,0.0,0.0,SEA,LAX,2025,1
1.0,0.0,0.0,SEA,ONT,2025,1
1.0,0.0,0.0,SFO,CVG,2025,1
1.0,0.0,0.0,SFO,CVG,2025,1
1.0,0.0,0.0,SFO,DEN,2025,1
1.0,0.0,0.0,SFO,HNL,2025,1
1.0,0.0,0.0,SFO,HNL,2025,1
1.0,0.0,0.0,SFO,IAD,2025,1
1.0,0.0,0.0,SFO,IAH,2025,1
1.0,0.0,0.0,SFO,IAH,2025,1
1.0,0.0,0.0,SFO,LAX,2025,1
1.0,0.0,0.0,SFO,LAX,2025,1
1.0,0.0,0.0,SFO,LAX,2025,1
1.0,0.0,0.0,SFO,ORD,2025,1
1.0,0.0,0.0,SJC,MEM,2025,1
1.0,0.0,0.0,SJC,SDF,2025,1
1.0,0.0,0.0,SLC,LGB,2025,1
1.0,0.0,0.0,SLC,MHR,2025,1
1.0,0.0,0.0,SLC,OAK,2025,1
1.0,0.0,0.0,SLC,ONT,2025,1
1.0,0.0,0.0,SLN,OAK,2025,1
1.0,0.0,0.0,SLN,OAK,2025,1
1.0,0.0,0.0,SMF,AFW,2025,1
1.0,0.0,0.0,SMF,CVG,2025,1
1.0,0.0,0.0,SMF,CVG,2025,1
1.0,0.0,0.0,SMF,XXP,2025,1
1.0,0.0,0.0,SNA,LAX,2025,1
1.0,0.0,0.0,TUL,OAK,2025,1
1.0,0.0,0.0,TUL,OAK,2025,1
1.0,0.0,0.0,TUS,CNO,2025,1
1.0,0.0,0.0,VBG,LAX,2025,1
1.0,0.0,0.0,XXP,UKI,2025,1
1.0,0.0,0.0,YIP,CNO,2025,1
1.0,0.0,0.0,YIP,SDM,2025,1
1.0,6.0,0.0,ESD,TRM,2025,1
1.0,6.0,0.0,UKI,PAE,2025,1
1.0,6.0,1.0,ESD,UKI,2025,1
1.0,6.0,1.0,EUG,TRM,2025,1
1.0,6.0,1.0,EUG,TRM,2025,1
1.0,6.0,1.0,MCC,HHR,2025,1
1.0,6.0,1.0,TRM,EUG,2025,1
1.0,6.0,2.0,C01,LAS,2025,1
1.0,6.0,2.0,HSH,VNY,2025,1
1.0,6.0,2.0,LAS,C01,2025,1
1.0,6.0,2.0,PHX,LAX,2025,1
1.0,6.0,2.0,TRM,VNY,2025,1
1.0,6.0,2.0,VNY,HSH,2025,1
1.0,6.0,3.0,LAS,VNY,2025,1
1.0,6.0,3.0,TRM,FRD,2025,1
1.0,6.0,4.0,JAC,VNY,2025,1
1.0,6.0,4.0,SNA,FVO,2025,1
1.0,6.0,4.0,VNY,LAS,2025,1
1.0,6.0,5.0,SAF,VNY,2025,1
1.0,6.0,5.0,SJC,SNA,2025,1
1.0,6.0,5.0,SNA,SJC,2025,1
1.0,6.0,5.0,VNY,SAF,2025,1
1.0,7.0,0.0,BZN,VNY,2025,1
1.0,7.0,0.0,C01,SBA,2025,1
1.0,7.0,0.0,PHX,VNY,2025,1
1.0,7.0,1.0,CLD,ASE,2025,1
1.0,7.0,1.0,EGE,SJC,2025,1
1.0,7.0,1.0,ELP,VNY,2025,1
1.0,7.0,1.0,GCK,TRM,2025,1
1.0,7.0,1.0,HHR,STS,2025,1
1.0,7.0,1.0,LAX,NUQ,2025,1
1.0,7.0,1.0,MHR,ONT,2025,1
1.0,7.0,1.0,OAK,BZN,2025,1
1.0,7.0,1.0,OAK,UDD,2025,1
1.0,7.0,1.0,SAN,LGB,2025,1
1.0,7.0,1.0,SBA,PHX,2025,1
1.0,7.0,1.0,SBA,SAN,2025,1
1.0,7.0,1.0,SBA,SLC,2025,1
1.0,7.0,1.0,SBA,SLC,2025,1
1.0,7.0,1.0,SBA,TRM,2025,1
1.0,7.0,1.0,SBA,UT1,2025,1
1.0,7.0,1.0,SJC,SLC,2025,1
1.0,7.0,1.0,SLC,SBA,2025,1
1.0,7.0,1.0,SLC,SJC,2025,1
1.0,7.0,1.0,SLC,SJC,2025,1
1.0,7.0,1.0,SMX,TRM,2025,1
1.0,7.0,1.0,TRM,SMX,2025,1
1.0,7.0,1.0,UT1,SBA,2025,1
1.0,7.0,1.0,VNY,BJC,2025,1
1.0,7.0,1.0,VNY,OAK,2025,1
1.0,7.0,2.0,APA,PSP,2025,1
1.0,7.0,2.0,BJC,VNY,2025,1
1.0,7.0,2.0,BUR,HOU,2025,1
1.0,7.0,2.0,ELP,BUR,2025,1
1.0,7.0,2.0,HHR,SAF,2025,1
1.0,7.0,2.0,LAX,AVW,2025,1
1.0,7.0,2.0,LAX,UDD,2025,1
1.0,7.0,2.0,MRY,LAX,2025,1
1.0,7.0,2.0,OAK,LGB,2025,1
1.0,7.0,2.0,OAK,SBA,2025,1
1.0,7.0,2.0,ONT,SAN,2025,1
1.0,7.0,2.0,PDX,SJC,2025,1
1.0,7.0,2.0,PSP,DAL,2025,1
1.0,7.0,2.0,PSP,OAK,2025,1
1.0,7.0,2.0,PSP,OAK,2025,1
1.0,7.0,2.0,PSP,SJC,2025,1
1.0,7.0,2.0,RNO,SBA,2025,1
1.0,7.0,2.0,SAF,HHR,2025,1
1.0,7.0,2.0,SBA,BFI,2025,1
1.0,7.0,2.0,SBA,BFI,2025,1
1.0,7.0,2.0,SBA,LAS,2025,1
1.0,7.0,2.0,SBA,OAK,2025,1
1.0,7.0,2.0,SBA,RNO,2025,1
1.0,7.0,2.0,SCF,LAX,2025,1
1.0,7.0,2.0,SCF,SBA,2025,1
1.0,7.0,2.0,SFO,SMX,2025,1
1.0,7.0,2.0,SJC,PDX,2025,1
1.0,7.0,2.0,SJC,SNA,2025,1
1.0,7.0,2.0,SMX,SFO,2025,1
1.0,7.0,2.0,SNA,LAS,2025,1
1.0,7.0,2.0,STS,SNA,2025,1
1.0,7.0,2.0,TRM,GCK,2025,1
1.0,7.0,2.0,TRM,LBB,2025,1
1.0,7.0,2.0,TRM,LBB,2025,1
1.0,7.0,2.0,TRM,SBA,2025,1
1.0,7.0,2.0,UDD,LAX,2025,1
1.0,7.0,3.0,EGE,MRY,2025,1
1.0,7.0,3.0,LAX,APA,2025,1
1.0,7.0,3.0,LAX,RIL,2025,1
1.0,7.0,3.0,MRY,VNY,2025,1
1.0,7.0,3.0,OAK,ASE,2025,1
1.0,7.0,3.0,SFO,SBA,2025,1
1.0,7.0,3.0,VNY,MRY,2025,1
1.0,7.0,3.0,VNY,SJC,2025,1
1.0,7.0,3.0,VNY,TEX,2025,1
1.0,7.0,4.0,BJC,TRM,2025,1
1.0,7.0,4.0,LAX,SBA,2025,1
1.0,7.0,4.0,MRY,VIS,2025,1
1.0,7.0,4.0,MRY,VIS,2025,1
1.0,7.0,4.0,PGA,LGB,2025,1
1.0,7.0,4.0,PVU,VNY,2025,1
1.0,7.0,4.0,SBA,LAX,2025,1
1.0,7.0,4.0,SUN,OAK,2025,1
1.0,7.0,4.0,VIS,MRY,2025,1
1.0,7.0,4.0,VIS,MRY,2025,1
1.0,7.0,4.0,VNY,LAS,2025,1
1.0,7.0,4.0,VNY,NUQ,2025,1
1.0,7.0,4.0,VNY,SLC,2025,1
1.0,7.0,5.0,HSH,VNY,2025,1
1.0,7.0,5.0,JAC,VNY,2025,1
1.0,7.0,5.0,LAX,TRM,2025,1
1.0,7.0,5.0,PSP,SJC,2025,1
1.0,7.0,5.0,SAN,LAS,2025,1
1.0,7.0,5.0,SBA,SFO,2025,1
1.0,7.0,5.0,TRM,LAX,2025,1
1.0,7.0,5.0,TRM,SLC,2025,1
1.0,7.0,5.0,VNY,HSH,2025,1
1.0,7.0,5.0,VNY,OAK,2025,1
1.0,7.0,6.0,HDN,TRM,2025,1
1.0,7.0,6.0,HSH,PSP,2025,1
1.0,7.0,6.0,HSH,TRM,2025,1
1.0,7.0,6.0,OAK,BZN,2025,1
1.0,7.0,6.0,SBA,TRM,2025,1
1.0,7.0,6.0,UDD,VNY,2025,1
1.0,7.0,6.0,VNY,UDD,2025,1
1.0,7.0,7.0,SUN,VNY,2025,1
1.0,7.0,7.0,TRM,HSH,2025,1
1.0,8.0,0.0,EGE,ONT,2025,1
1.0,8.0,0.0,EWR,SFO,2025,1
1.0,8.0,0.0,HSH,MCE,2025,1
1.0,8.0,0.0,OAK,UGN,2025,1
1.0,8.0,0.0,ONT,JAC,2025,1
1.0,8.0,1.0,BED,SFO,2025,1
1.0,8.0,1.0,EGE,VNY,2025,1
1.0,8.0,1.0,LAS,FAT,2025,1
1.0,8.0,1.0,OAK,CLD,2025,1
1.0,8.0,1.0,SBN,SFO,2025,1
1.0,8.0,1.0,SFO,CMH,2025,1
1.0,8.0,1.0,SFO,JAC,2025,1
1.0,8.0,1.0,VNY,MCE,2025,1
1.0,8.0,2.0,LAS,VNY,2025,1
1.0,8.0,2.0,MCE,LGB,2025,1
1.0,8.0,2.0,PGA,VNY,2025,1
1.0,8.0,2.0,PSP,BFL,2025,1
1.0,8.0,2.0,SDM,EGE,2025,1
1.0,8.0,2.0,SJC,SNA,2025,1
1.0,8.0,2.0,SLC,SNA,2025,1
1.0,8.0,2.0,SNA,SJC,2025,1
1.0,8.0,2.0,SNA,SLC,2025,1
1.0,8.0,2.0,TKF,APA,2025,1
1.0,8.0,2.0,TRM,VNY,2025,1
1.0,8.0,2.0,VNY,PGA,2025,1
1.0,8.0,2.0,VNY,TRM,2025,1
1.0,8.0,3.0,AUS,VNY,2025,1
1.0,8.0,3.0,LGB,MCE,2025,1
1.0,8.0,3.0,MCE,HSH,2025,1
1.0,8.0,3.0,MCE,LGB,2025,1
1.0,8.0,3.0,MCE,LGB,2025,1
1.0,8.0,3.0,SNA,IAD,2025,1
1.0,8.0,3.0,VNY,AUS,2025,1
1.0,8.0,4.0,ASE,VNY,2025,1
1.0,8.0,4.0,BZN,SJC,2025,1
1.0,8.0,4.0,C01,SJC,2025,1
1.0,8.0,4.0,FAT,MCE,2025,1
1.0,8.0,4.0,IAD,SNA,2025,1
1.0,8.0,4.0,LAX,MCE,2025,1
1.0,8.0,4.0,LGB,MCE,2025,1
1.0,8.0,4.0,MCE,LAX,2025,1
1.0,8.0,4.0,MCE,VNY,2025,1
1.0,8.0,4.0,SFO,PHX,2025,1
1.0,8.0,4.0,SJC,BZN,2025,1
1.0,8.0,4.0,VNY,ASE,2025,1
1.0,8.0,5.0,CLD,TKF,2025,1
1.0,8.0,5.0,KOA,SBP,2025,1
1.0,8.0,5.0,LAX,TEX,2025,1
1.0,8.0,5.0,SBP,KOA,2025,1
1.0,8.0,6.0,CSM,SNA,2025,1
1.0,8.0,6.0,GRB,VNY,2025,1
1.0,8.0,6.0,HHR,FAT,2025,1
1.0,8.0,6.0,LGB,MCE,2025,1
1.0,8.0,6.0,MRY,VGT,2025,1
1.0,8.0,6.0,PDT,OAK,2025,1
1.0,8.0,6.0,SNA,MQY,2025,1
1.0,8.0,6.0,VNY,GRB,2025,1
1.0,8.0,7.0,CLD,SCF,2025,1
1.0,8.0,7.0,MYF,MRY,2025,1
1.0,8.0,7.0,SCF,VNY,2025,1
1.0,8.0,7.0,VNY,SCF,2025,1
1.0,9.0,0.0,IPL,BUR,2025,1
1.0,9.0,0.0,SFO,SLC,2025,1
1.0,9.0,1.0,BFI,BUR,2025,1
1.0,9.0,1.0,BJC,LGB,2025,1
1.0,9.0,1.0,BOI,LAX,2025,1
1.0,9.0,1.0,DAL,VNY,2025,1
1.0,9.0,1.0,HHR,NV6,2025,1
1.0,9.0,1.0,LAX,TRM,2025,1
