DEPARTURES_PERFORMED,SEATS,PASSENGERS,ORIGIN,DEST,YEAR,QUARTER
2.00,344.00,322.00,DFW,ATL,2025,2
2.00,344.00,325.00,DFW,ATL,2025,1
2.00,344.00,325.00,PHX,ATL,2025,2
2.00,344.00,331.00,SAV,DFW,2025,2
2.00,346.00,240.00,ATL,IAH,2025,4
2.00,346.00,296.00,ATL,OMA,2025,1
2.00,347.00,292.00,CHA,ATL,2025,3
2.00,350.00,77.00,JAN,ATL,2025,2
2.00,350.00,108.00,SAV,HOU,2025,3
2.00,350.00,113.00,SAV,MDW,2025,3
2.00,350.00,118.00,ATL,JAN,2025,2
2.00,350.00,130.00,SRQ,ATL,2025,2
2.00,350.00,137.00,MCI,ATL,2025,4
2.00,350.00,144.00,PBI,ATL,2025,1
2.00,350.00,150.00,CMH,ATL,2025,2
2.00,350.00,150.00,SAV,MDW,2025,3
2.00,350.00,152.00,ATL,CMH,2025,3
2.00,350.00,157.00,RIC,ATL,2025,1
2.00,350.00,160.00,ATL,JAX,2025,2
2.00,350.00,174.00,ATL,RDU,2025,4
2.00,350.00,178.00,ATL,CMH,2025,4
2.00,350.00,180.00,PHL,ATL,2025,2
2.00,350.00,181.00,ATL,SAT,2025,4
2.00,350.00,182.00,PIT,ATL,2025,2
2.00,350.00,182.00,SAT,ATL,2025,2
2.00,350.00,191.00,ATL,GRB,2025,3
2.00,350.00,191.00,SAV,HOU,2025,2
2.00,350.00,192.00,ATL,MSY,2025,4
2.00,350.00,192.00,BNA,ATL,2025,3
2.00,350.00,192.00,SAV,HOU,2025,2
2.00,350.00,195.00,PIT,ATL,2025,4
2.00,350.00,198.00,SRQ,ATL,2025,2
2.00,350.00,200.00,OMA,ATL,2025,1
2.00,350.00,207.00,DCA,ATL,2025,2
2.00,350.00,210.00,OMA,ATL,2025,2
2.00,350.00,210.00,PIT,ATL,2025,2
2.00,350.00,211.00,ATL,MSY,2025,4
2.00,350.00,211.00,CLE,ATL,2025,2
2.00,350.00,213.00,MCI,ATL,2025,4
2.00,350.00,214.00,MSY,ATL,2025,4
2.00,350.00,217.00,IND,ATL,2025,2
2.00,350.00,217.00,SAV,DAL,2025,1
2.00,350.00,222.00,ATL,RDU,2025,2
2.00,350.00,222.00,ATL,SAT,2025,3
2.00,350.00,223.00,ATL,RIC,2025,1
2.00,350.00,230.00,RIC,ATL,2025,1
2.00,350.00,232.00,PIT,ATL,2025,3
2.00,350.00,233.00,CLE,ATL,2025,2
2.00,350.00,234.00,GRB,ATL,2025,3
2.00,350.00,236.00,MSY,ATL,2025,3
2.00,350.00,239.00,RDU,ATL,2025,4
2.00,350.00,247.00,CAE,ATL,2025,4
2.00,350.00,248.00,DAL,SAV,2025,4
2.00,350.00,256.00,HOU,SAV,2025,2
2.00,350.00,260.00,TPA,ATL,2025,3
2.00,350.00,262.00,ATL,OMA,2025,1
2.00,350.00,265.00,ATL,MCI,2025,2
2.00,350.00,265.00,ATL,SRQ,2025,2
2.00,350.00,270.00,SAT,ATL,2025,2
2.00,350.00,272.00,IND,ATL,2025,2
2.00,350.00,273.00,STL,SAV,2025,2
2.00,350.00,288.00,CAE,ATL,2025,3
2.00,350.00,288.00,MDW,SAV,2025,4
2.00,350.00,290.00,MDW,SAV,2025,4
2.00,350.00,291.00,ATL,JAN,2025,2
2.00,350.00,294.00,OKC,ATL,2025,2
2.00,350.00,294.00,SAV,STL,2025,3
2.00,350.00,295.00,ATL,CHA,2025,3
2.00,350.00,295.00,FLL,ATL,2025,3
2.00,350.00,297.00,FLL,ATL,2025,2
2.00,350.00,297.00,TPA,ATL,2025,3
2.00,350.00,303.00,PIT,ATL,2025,2
2.00,350.00,304.00,SAV,DAL,2025,3
2.00,350.00,306.00,IND,ATL,2025,4
2.00,350.00,306.00,PIT,ATL,2025,2
2.00,350.00,308.00,ATL,BNA,2025,2
2.00,350.00,316.00,MSY,ATL,2025,2
2.00,350.00,316.00,OKC,ATL,2025,1
2.00,350.00,322.00,SAV,HOU,2025,4
2.00,350.00,323.00,MSY,ATL,2025,3
2.00,350.00,324.00,SDF,ATL,2025,2
2.00,350.00,327.00,ATL,BNA,2025,2
2.00,350.00,328.00,OMA,ATL,2025,1
2.00,350.00,330.00,MGM,ATL,2025,3
2.00,350.00,332.00,ATL,MIA,2025,2
2.00,350.00,334.00,SAV,HOU,2025,3
2.00,352.00,122.00,CMH,ATL,2025,2
2.00,352.00,148.00,ATL,CMH,2025,2
2.00,352.00,163.00,IND,ATL,2025,2
2.00,352.00,169.00,ATL,DFW,2025,3
2.00,352.00,171.00,ATL,TPA,2025,4
2.00,352.00,172.00,EWR,SAV,2025,3
2.00,352.00,191.00,FLL,ATL,2025,1
2.00,352.00,228.00,MIA,ATL,2025,3
2.00,352.00,260.00,LAS,ATL,2025,4
2.00,352.00,262.00,ATL,MSY,2025,2
2.00,352.00,263.00,ATL,MIA,2025,3
2.00,352.00,264.00,ATL,SJU,2025,2
2.00,352.00,265.00,PHL,ATL,2025,3
2.00,352.00,268.00,BWI,ATL,2025,2
2.00,352.00,278.00,EWR,ATL,2025,3
2.00,352.00,285.00,TPA,ATL,2025,3
2.00,352.00,286.00,ATL,DFW,2025,4
2.00,352.00,289.00,ATL,TPA,2025,4
2.00,352.00,292.00,ATL,TPA,2025,3
2.00,352.00,294.00,ATL,DTW,2025,2
2.00,352.00,296.00,ATL,EWR,2025,2
2.00,352.00,297.00,ATL,LAX,2025,4
2.00,352.00,299.00,TPA,ATL,2025,4
2.00,352.00,301.00,ATL,ORD,2025,3
2.00,352.00,302.00,LGA,ATL,2025,4
2.00,352.00,304.00,ATL,IAH,2025,4
2.00,352.00,304.00,LAX,ATL,2025,4
2.00,352.00,305.00,ATL,LAS,2025,1
2.00,352.00,311.00,ORD,ATL,2025,3
2.00,352.00,313.00,LAS,ATL,2025,3
2.00,352.00,314.00,IAH,ATL,2025,1
2.00,352.00,316.00,ATL,EWR,2025,3
2.00,352.00,317.00,FLL,ATL,2025,2
2.00,352.00,319.00,ATL,LGA,2025,3
2.00,352.00,321.00,ATL,DFW,2025,4
2.00,352.00,321.00,IAH,ATL,2025,4
2.00,352.00,323.00,ATL,TPA,2025,4
2.00,352.00,325.00,EWR,ATL,2025,2
2.00,352.00,327.00,ATL,BOS,2025,3
2.00,352.00,327.00,ORD,ATL,2025,1
2.00,352.00,328.00,LAS,ATL,2025,2
2.00,352.00,329.00,ATL,LGA,2025,4
2.00,352.00,329.00,LGA,ATL,2025,3
2.00,352.00,333.00,ATL,FLL,2025,2
2.00,352.00,333.00,DFW,ATL,2025,3
2.00,352.00,336.00,ATL,LAX,2025,4
2.00,352.00,342.00,BOS,ATL,2025,3
2.00,352.00,347.00,ATL,DFW,2025,3
2.00,353.00,0.00,ATL,DTW,2025,4
2.00,353.00,0.00,ATL,SBN,2025,1
2.00,353.00,0.00,DTW,ATL,2025,4
2.00,353.00,208.00,ATL,HSV,2025,2
2.00,353.00,283.00,ATL,OMA,2025,3
2.00,353.00,295.00,ATL,CAE,2025,4
2.00,354.00,46.00,HRL,CSG,2025,2
2.00,354.00,192.00,ATL,LEX,2025,3
2.00,356.00,312.00,ATL,PDX,2025,1
2.00,357.00,147.00,ATL,CAE,2025,2
2.00,357.00,155.00,IND,SAV,2025,3
2.00,357.00,232.00,SAV,IND,2025,3
2.00,357.00,237.00,AGS,ATL,2025,4
2.00,357.00,256.00,LAS,ATL,2025,2
2.00,357.00,281.00,CVG,SAV,2025,1
2.00,357.00,283.00,SAV,CVG,2025,1
2.00,357.00,295.00,HSV,ATL,2025,3
2.00,358.00,137.00,ORD,SAV,2025,4
2.00,358.00,141.00,ORD,ATL,2025,2
2.00,358.00,166.00,ATL,IAH,2025,3
2.00,358.00,176.00,IAD,ATL,2025,1
2.00,358.00,182.00,ATL,IAD,2025,4
2.00,358.00,189.00,ORD,ATL,2025,4
2.00,358.00,196.00,ORD,SAV,2025,3
2.00,358.00,197.00,IAD,ATL,2025,3
2.00,358.00,201.00,EWR,SAV,2025,1
2.00,358.00,201.00,SAV,EWR,2025,1
2.00,358.00,202.00,DEN,ATL,2025,1
2.00,358.00,206.00,ATL,IAH,2025,4
2.00,358.00,211.00,ATL,DEN,2025,1
2.00,358.00,215.00,ATL,IAD,2025,4
2.00,358.00,226.00,SAV,ORD,2025,4
2.00,358.00,234.00,ATL,IAH,2025,1
2.00,358.00,236.00,IAD,ATL,2025,4
2.00,358.00,257.00,ATL,IAH,2025,3
2.00,358.00,282.00,ATL,ORD,2025,1
2.00,358.00,292.00,ATL,ORD,2025,3
2.00,358.00,294.00,ATL,IAH,2025,2
2.00,358.00,299.00,SAV,ORD,2025,3
2.00,358.00,303.00,ATL,IAH,2025,1
2.00,358.00,303.00,ORD,ATL,2025,3
2.00,358.00,309.00,ATL,SFO,2025,2
2.00,358.00,309.00,DEN,ATL,2025,3
2.00,358.00,310.00,IAH,ATL,2025,3
2.00,358.00,316.00,ORD,SAV,2025,2
2.00,358.00,320.00,ATL,IAD,2025,1
2.00,358.00,322.00,SFO,ATL,2025,1
2.00,358.00,329.00,SFO,ATL,2025,2
2.00,358.00,331.00,ATL,DEN,2025,1
2.00,358.00,331.00,ATL,DEN,2025,4
2.00,358.00,343.00,DEN,ATL,2025,1
2.00,358.00,346.00,DEN,ATL,2025,1
2.00,358.00,351.00,ATL,DEN,2025,1
2.00,358.00,353.00,SAV,ORD,2025,2
2.00,359.00,193.00,ATL,OKC,2025,1
2.00,359.00,257.00,ATL,BOS,2025,3
2.00,359.00,311.00,SAN,ATL,2025,1
2.00,359.00,328.00,BOS,ATL,2025,3
2.00,360.00,0.00,ATL,RDU,2025,4
2.00,360.00,144.00,FAR,ATL,2025,2
2.00,360.00,147.00,SAV,GRR,2025,2
2.00,360.00,150.00,IND,SVN,2025,2
2.00,360.00,154.00,GRR,SAV,2025,2
2.00,360.00,197.00,ATL,JAN,2025,2
2.00,360.00,197.00,AUS,ATL,2025,3
2.00,360.00,216.00,ATL,TTN,2025,4
2.00,360.00,216.00,TTN,ATL,2025,4
2.00,360.00,219.00,GRR,SAV,2025,3
2.00,360.00,228.00,PBI,ATL,2025,3
2.00,360.00,231.00,ATL,HVN,2025,3
2.00,360.00,234.00,ATL,DEN,2025,2
2.00,360.00,245.00,HVN,ATL,2025,3
2.00,360.00,253.00,SAV,CVG,2025,3
2.00,360.00,255.00,ATL,FAR,2025,2
2.00,360.00,255.00,ATL,PBI,2025,3
2.00,360.00,261.00,ATL,CLE,2025,3
2.00,360.00,261.00,MIA,ATL,2025,2
2.00,360.00,264.00,ATL,OMA,2025,2
2.00,360.00,267.00,ATL,JFK,2025,1
2.00,360.00,267.00,ATL,PBI,2025,1
2.00,360.00,267.00,CSG,HRL,2025,1
2.00,360.00,277.00,LGA,ATL,2025,1
2.00,360.00,282.00,PHL,ATL,2025,2
2.00,360.00,289.00,JFK,ATL,2025,1
2.00,360.00,291.00,MDW,ATL,2025,1
2.00,360.00,293.00,CVG,SAV,2025,3
2.00,360.00,293.00,SAV,GRR,2025,3
2.00,360.00,297.00,EWR,ATL,2025,3
2.00,360.00,300.00,CLT,ATL,2025,2
2.00,360.00,303.00,SLC,ATL,2025,4
2.00,360.00,306.00,SLC,ATL,2025,2
2.00,360.00,307.00,OKC,ATL,2025,1
2.00,360.00,310.00,EWR,ATL,2025,4
2.00,360.00,319.00,ATL,EWR,2025,4
2.00,360.00,319.00,CAE,ATL,2025,3
2.00,360.00,319.00,LAS,ATL,2025,4
2.00,360.00,320.00,ATL,IAH,2025,2
2.00,360.00,320.00,ATL,MCO,2025,4
2.00,360.00,320.00,ATL,TPA,2025,2
2.00,360.00,323.00,AGS,ATL,2025,3
2.00,360.00,326.00,ATL,PHL,2025,3
2.00,360.00,333.00,ATL,FLL,2025,3
2.00,360.00,333.00,HSV,ATL,2025,2
2.00,360.00,334.00,TLH,ATL,2025,2
2.00,360.00,336.00,SLC,ATL,2025,3
2.00,360.00,338.00,ATL,AUS,2025,3
2.00,360.00,339.00,ATL,MIA,2025,4
2.00,360.00,339.00,ATL,SJU,2025,3
2.00,360.00,339.00,LAX,ATL,2025,3
2.00,360.00,341.00,ATL,LAS,2025,2
2.00,360.00,344.00,FLL,ATL,2025,3
2.00,360.00,345.00,ATL,MCO,2025,4
2.00,360.00,346.00,ATL,PHL,2025,3
2.00,360.00,346.00,ATL,TPA,2025,4
2.00,360.00,347.00,ATL,FLL,2025,4
2.00,360.00,351.00,OMA,ATL,2025,2
2.00,360.00,352.00,ATL,MCO,2025,3
2.00,363.00,108.00,LCK,SAV,2025,3
2.00,366.00,194.00,ATL,RDU,2025,2
2.00,366.00,236.00,MIA,ATL,2025,2
2.00,366.00,240.00,RDU,ATL,2025,1
2.00,366.00,246.00,ATL,CVG,2025,1
2.00,366.00,254.00,ATL,RDU,2025,1
2.00,366.00,267.00,BDL,ATL,2025,3
2.00,366.00,275.00,CLE,ATL,2025,4
2.00,366.00,278.00,ATL,JFK,2025,3
2.00,366.00,281.00,PHX,ATL,2025,3
2.00,366.00,282.00,IAH,ATL,2025,2
2.00,366.00,288.00,ATL,BDL,2025,3
2.00,366.00,289.00,ATL,AUS,2025,2
2.00,366.00,291.00,ATL,EWR,2025,3
2.00,366.00,302.00,SJU,ATL,2025,2
2.00,366.00,308.00,LAS,ATL,2025,2
2.00,366.00,313.00,STL,ATL,2025,2
2.00,366.00,317.00,ATL,STL,2025,2
2.00,366.00,319.00,ATL,STL,2025,3
2.00,366.00,320.00,ATL,BWI,2025,3
2.00,366.00,324.00,ATL,MDW,2025,3
2.00,366.00,324.00,ORD,ATL,2025,2
2.00,366.00,326.00,RDU,ATL,2025,2
2.00,366.00,327.00,DEN,ATL,2025,1
2.00,366.00,334.00,MCO,ATL,2025,2
2.00,366.00,339.00,MDW,ATL,2025,3
2.00,366.00,340.00,STL,ATL,2025,3
2.00,366.00,343.00,MCO,ATL,2025,3
2.00,366.00,344.00,BWI,ATL,2025,3
2.00,366.00,345.00,LAS,ATL,2025,2
2.00,366.00,346.00,ATL,MSP,2025,3
2.00,366.00,346.00,ATL,ORD,2025,2
2.00,366.00,347.00,ATL,SJU,2025,2
2.00,366.00,347.00,ATL,TPA,2025,4
2.00,366.00,348.00,ATL,MCO,2025,4
2.00,366.00,348.00,ATL,TPA,2025,3
2.00,366.00,348.00,DEN,ATL,2025,2
2.00,366.00,348.00,JFK,ATL,2025,3
2.00,366.00,353.00,MSP,ATL,2025,3
2.00,366.00,361.00,ATL,LAX,2025,4
2.00,367.00,0.00,SAN,ATL,2025,1
2.00,367.00,263.00,ATL,IND,2025,1
2.00,367.00,266.00,AGS,ATL,2025,4
2.00,367.00,282.00,HSV,ATL,2025,3
2.00,367.00,315.00,IND,ATL,2025,1
2.00,367.00,318.00,DFW,ATL,2025,2
2.00,367.00,335.00,ATL,BNA,2025,2
2.00,367.00,341.00,CHA,ATL,2025,3
2.00,367.00,357.00,LAX,ATL,2025,4
2.00,372.00,0.00,AGS,JAX,2025,2
2.00,372.00,0.00,MSP,ATL,2025,4
2.00,372.00,0.00,MSP,CSG,2025,2
2.00,372.00,49.00,ATL,LUK,2025,2
2.00,372.00,52.00,ATL,BNA,2025,3
2.00,372.00,53.00,ATL,BNA,2025,2
2.00,372.00,53.00,BNA,ATL,2025,2
2.00,372.00,57.00,MCO,ATL,2025,1
2.00,372.00,82.00,GPT,SAV,2025,3
2.00,372.00,103.00,MCO,ATL,2025,3
2.00,372.00,135.00,PBI,ATL,2025,4
2.00,372.00,141.00,GPT,MCN,2025,1
2.00,372.00,147.00,RSW,ATL,2025,3
2.00,372.00,151.00,ATL,RSW,2025,3
2.00,372.00,153.00,CMH,ATL,2025,1
2.00,372.00,159.00,ACY,MCN,2025,3
2.00,372.00,162.00,SAV,ACY,2025,3
2.00,372.00,165.00,BUF,ATL,2025,1
2.00,372.00,168.00,AGS,GPT,2025,4
2.00,372.00,168.00,ATL,ACY,2025,4
2.00,372.00,170.00,DTW,ATL,2025,1
2.00,372.00,173.00,ATL,RIC,2025,4
2.00,372.00,177.00,GRR,ATL,2025,4
2.00,372.00,177.00,MDW,ATL,2025,3
2.00,372.00,183.00,ACY,SAV,2025,3
2.00,372.00,183.00,MDW,ATL,2025,3
2.00,372.00,185.00,SAV,GPT,2025,2
2.00,372.00,186.00,AGS,GPT,2025,4
2.00,372.00,187.00,IAD,ATL,2025,1
2.00,372.00,188.00,ATL,CMH,2025,1
2.00,372.00,194.00,ATL,IAD,2025,1
2.00,372.00,198.00,MDW,ATL,2025,1
2.00,372.00,200.00,ATL,GRR,2025,4
2.00,372.00,208.00,ATL,TTN,2025,4
2.00,372.00,209.00,AGS,ACY,2025,3
2.00,372.00,211.00,ACY,AGS,2025,3
2.00,372.00,211.00,ORF,ATL,2025,1
2.00,372.00,213.00,ATL,PBI,2025,4
2.00,372.00,217.00,ATL,MEM,2025,4
2.00,372.00,218.00,PBI,ATL,2025,4
2.00,372.00,226.00,MCN,GPT,2025,3
2.00,372.00,231.00,ATL,BDL,2025,1
2.00,372.00,231.00,ATL,TTN,2025,1
2.00,372.00,233.00,ATL,BUF,2025,1
2.00,372.00,236.00,ATL,SYR,2025,2
2.00,372.00,236.00,MEM,ATL,2025,4
2.00,372.00,237.00,AGS,GPT,2025,1
2.00,372.00,237.00,GPT,AGS,2025,1
2.00,372.00,238.00,RSW,ATL,2025,2
2.00,372.00,239.00,ATL,DTW,2025,1
2.00,372.00,239.00,IAD,ATL,2025,1
2.00,372.00,243.00,ACY,SAV,2025,2
2.00,372.00,247.00,ATL,SYR,2025,4
2.00,372.00,247.00,EWR,ATL,2025,1
2.00,372.00,248.00,CMH,ATL,2025,3
2.00,372.00,248.00,PBI,ATL,2025,3
2.00,372.00,249.00,EWR,ATL,2025,1
2.00,372.00,251.00,ATL,MSP,2025,1
2.00,372.00,253.00,ATL,MKE,2025,4
2.00,372.00,254.00,ATL,PBI,2025,3
2.00,372.00,254.00,ATL,STL,2025,4
2.00,372.00,255.00,TTN,ATL,2025,4
2.00,372.00,257.00,GPT,SAV,2025,1
2.00,372.00,257.00,RIC,ATL,2025,4
2.00,372.00,259.00,SAV,GPT,2025,1
2.00,372.00,261.00,ACY,MCN,2025,3
2.00,372.00,266.00,STL,ATL,2025,4
2.00,372.00,267.00,ATL,ORF,2025,1
2.00,372.00,267.00,SYR,ATL,2025,4
2.00,372.00,270.00,ATL,MCI,2025,2
2.00,372.00,270.00,BWI,ATL,2025,1
2.00,372.00,273.00,DFW,ATL,2025,1
2.00,372.00,275.00,TTN,ATL,2025,1
2.00,372.00,277.00,ATL,CVG,2025,4
2.00,372.00,279.00,ATL,CMH,2025,3
2.00,372.00,280.00,ATL,BWI,2025,1
2.00,372.00,280.00,ATL,IAD,2025,1
2.00,372.00,281.00,MCN,GPT,2025,2
2.00,372.00,282.00,BDL,ATL,2025,1
2.00,372.00,282.00,GPT,AGS,2025,2
2.00,372.00,285.00,ATL,MDW,2025,1
2.00,372.00,286.00,ATL,DFW,2025,2
2.00,372.00,286.00,CLE,ATL,2025,1
2.00,372.00,289.00,PHL,ATL,2025,1
2.00,372.00,291.00,MKE,ATL,2025,4
2.00,372.00,292.00,ATL,MSY,2025,4
2.00,372.00,292.00,IND,ATL,2025,4
2.00,372.00,296.00,ATL,EWR,2025,1
2.00,372.00,297.00,ATL,ORF,2025,4
2.00,372.00,299.00,AUS,ATL,2025,2
2.00,372.00,300.00,ATL,JFK,2025,1
2.00,372.00,305.00,ATL,AUS,2025,1
2.00,372.00,305.00,JFK,ATL,2025,1
2.00,372.00,308.00,ATL,ORD,2025,1
2.00,372.00,309.00,SYR,ATL,2025,2
2.00,372.00,311.00,ATL,DTW,2025,2
2.00,372.00,311.00,GPT,SAV,2025,2
2.00,372.00,314.00,ATL,STL,2025,4
2.00,372.00,314.00,AUS,ATL,2025,1
2.00,372.00,314.00,GPT,AGS,2025,3
2.00,372.00,314.00,MCI,ATL,2025,2
2.00,372.00,315.00,CMH,ATL,2025,4
2.00,372.00,316.00,AGS,GPT,2025,3
2.00,372.00,319.00,AGS,GPT,2025,2
2.00,372.00,319.00,ATL,MDW,2025,2
2.00,372.00,321.00,ATL,CLE,2025,1
2.00,372.00,324.00,ATL,EWR,2025,1
2.00,372.00,324.00,ATL,LAS,2025,1
2.00,372.00,324.00,IAD,ATL,2025,4
2.00,372.00,325.00,ATL,LAX,2025,1
2.00,372.00,325.00,STL,ATL,2025,4
2.00,372.00,327.00,ATL,DEN,2025,4
2.00,372.00,329.00,GPT,SAV,2025,3
2.00,372.00,331.00,ATL,TPA,2025,3
2.00,372.00,332.00,ATL,IND,2025,4
2.00,372.00,333.00,SAV,GPT,2025,3
2.00,372.00,334.00,ATL,CMH,2025,4
2.00,372.00,335.00,ATL,PHL,2025,2
2.00,372.00,335.00,GPT,MCN,2025,2
2.00,372.00,337.00,MCN,GPT,2025,2
2.00,372.00,337.00,MCN,GPT,2025,2
2.00,372.00,339.00,BWI,ATL,2025,2
2.00,372.00,339.00,ORF,ATL,2025,4
2.00,372.00,339.00,PHL,ATL,2025,4
2.00,372.00,340.00,ATL,JFK,2025,4
2.00,372.00,340.00,ATL,MIA,2025,2
2.00,372.00,342.00,ATL,IAH,2025,3
2.00,372.00,342.00,LAX,ATL,2025,1
2.00,372.00,343.00,ATL,IAD,2025,4
2.00,372.00,344.00,IAH,ATL,2025,4
2.00,372.00,347.00,MSY,ATL,2025,4
2.00,372.00,347.00,ORF,ATL,2025,4
2.00,372.00,348.00,ATL,LGA,2025,3
2.00,372.00,349.00,ATL,LAS,2025,2
2.00,372.00,349.00,CVG,ATL,2025,4
2.00,372.00,349.00,JFK,ATL,2025,4
2.00,372.00,350.00,ATL,DFW,2025,4
2.00,372.00,351.00,IAH,ATL,2025,3
2.00,372.00,352.00,BWI,ATL,2025,3
2.00,372.00,355.00,ATL,EWR,2025,4
2.00,372.00,356.00,DTW,ATL,2025,2
2.00,372.00,357.00,ATL,ORF,2025,4
2.00,372.00,357.00,EWR,ATL,2025,4
2.00,372.00,360.00,LAS,ATL,2025,3
2.00,377.00,329.00,EWR,ATL,2025,2
2.00,378.00,0.00,LAL,ATL,2025,1
2.00,378.00,97.00,CLT,ATL,2025,1
2.00,378.00,138.00,TYS,ATL,2025,2
2.00,378.00,158.00,BHM,ATL,2025,4
2.00,378.00,169.00,MEM,ATL,2025,2
2.00,378.00,191.00,ROC,ATL,2025,1
2.00,378.00,214.00,CLE,ATL,2025,3
2.00,378.00,224.00,MKE,ATL,2025,1
2.00,378.00,233.00,MKE,ATL,2025,3
2.00,378.00,236.00,AGS,ATL,2025,3
2.00,378.00,240.00,CAE,ATL,2025,2
2.00,378.00,245.00,OMA,ATL,2025,4
2.00,378.00,247.00,HOU,ATL,2025,4
2.00,378.00,251.00,IAD,ATL,2025,1
2.00,378.00,252.00,ATL,SDF,2025,1
2.00,378.00,253.00,JFK,ATL,2025,3
2.00,378.00,260.00,CAE,ATL,2025,4
2.00,378.00,263.00,HOU,ATL,2025,4
2.00,378.00,269.00,ATL,MYR,2025,4
2.00,378.00,271.00,ATL,OKC,2025,3
2.00,378.00,278.00,OKC,ATL,2025,3
2.00,378.00,279.00,MYR,ATL,2025,4
2.00,378.00,280.00,CHA,ATL,2025,2
2.00,378.00,288.00,ATL,OMA,2025,2
2.00,378.00,288.00,LAL,ATL,2025,1
2.00,378.00,292.00,CLE,ATL,2025,2
2.00,378.00,299.00,ATL,IAD,2025,1
2.00,378.00,299.00,ECP,ATL,2025,2
2.00,378.00,299.00,MEM,ATL,2025,1
2.00,378.00,303.00,ATL,HVN,2025,1
2.00,378.00,303.00,ATL,MYR,2025,2
2.00,378.00,304.00,OMA,ATL,2025,2
2.00,378.00,307.00,MYR,ATL,2025,2
2.00,378.00,309.00,ATL,HVN,2025,1
2.00,378.00,312.00,ORF,ATL,2025,1
2.00,378.00,314.00,CAE,ATL,2025,2
2.00,378.00,320.00,ATL,LAL,2025,1
2.00,378.00,323.00,BHM,ATL,2025,4
2.00,378.00,330.00,CVG,ATL,2025,1
2.00,378.00,335.00,BNA,ATL,2025,3
2.00,378.00,335.00,HSV,ATL,2025,2
2.00,378.00,336.00,MCO,ATL,2025,1
2.00,378.00,339.00,MCI,ATL,2025,2
2.00,378.00,341.00,ATL,ABQ,2025,2
2.00,378.00,343.00,MSN,ATL,2025,3
2.00,378.00,345.00,ATL,IAD,2025,4
2.00,378.00,346.00,CHA,ATL,2025,3
2.00,378.00,346.00,FLL,ATL,2025,3
2.00,378.00,347.00,CAE,ATL,2025,3
2.00,378.00,349.00,HVN,ATL,2025,1
2.00,378.00,355.00,CHS,ATL,2025,2
2.00,378.00,357.00,BHM,ATL,2025,3
2.00,378.00,363.00,ECP,ATL,2025,3
2.00,378.00,363.00,SEA,ATL,2025,4
2.00,378.00,374.00,ATL,ORF,2025,2
2.00,379.00,331.00,JFK,ATL,2025,3
2.00,380.00,15.00,ATL,ORD,2025,2
2.00,380.00,91.00,ORD,ATL,2025,2
2.00,380.00,102.00,ATL,CLT,2025,3
2.00,380.00,163.00,SAV,FLL,2025,4
2.00,380.00,168.00,MIA,SAV,2025,3
2.00,380.00,178.00,SAV,CLT,2025,3
2.00,380.00,179.00,ATL,ORD,2025,4
2.00,380.00,188.00,CLT,SAV,2025,3
2.00,380.00,191.00,ATL,MSY,2025,4
2.00,380.00,196.00,ATL,OMA,2025,4
2.00,380.00,198.00,MIA,SAV,2025,3
2.00,380.00,204.00,FLL,SAV,2025,4
2.00,380.00,206.00,SAV,MIA,2025,3
2.00,380.00,207.00,CLT,SAV,2025,3
2.00,380.00,208.00,SAV,PHL,2025,4
2.00,380.00,211.00,PHL,ATL,2025,4
2.00,380.00,222.00,SDF,ATL,2025,1
2.00,380.00,226.00,MIA,ATL,2025,1
2.00,380.00,234.00,ATL,ROC,2025,1
2.00,380.00,238.00,SAV,CLT,2025,1
2.00,380.00,242.00,ATL,LAX,2025,3
2.00,380.00,242.00,ATL,MIA,2025,1
2.00,380.00,248.00,ATL,PHL,2025,4
2.00,380.00,257.00,CLT,ATL,2025,3
2.00,380.00,260.00,ATL,FLL,2025,3
2.00,380.00,265.00,SAV,CLT,2025,3
2.00,380.00,298.00,LAX,ATL,2025,2
2.00,380.00,298.00,PHX,ATL,2025,1
2.00,380.00,301.00,ATL,HOU,2025,2
2.00,380.00,308.00,SAV,CLT,2025,1
2.00,380.00,309.00,ATL,RSW,2025,2
2.00,380.00,310.00,DFW,SAV,2025,1
2.00,380.00,317.00,SAV,DFW,2025,1
2.00,380.00,318.00,ATL,AUS,2025,1
2.00,380.00,321.00,ATL,PHX,2025,2
2.00,380.00,321.00,ECP,ATL,2025,2
2.00,380.00,324.00,ATL,FLL,2025,3
2.00,380.00,329.00,BNA,ATL,2025,4
2.00,380.00,343.00,ATL,JFK,2025,3
2.00,380.00,351.00,RIC,ATL,2025,3
2.00,380.00,354.00,MIA,ATL,2025,2
2.00,380.00,355.00,SAV,DFW,2025,4
2.00,380.00,357.00,PHX,ATL,2025,2
2.00,380.00,360.00,ATL,LAX,2025,2
2.00,380.00,360.00,ORF,ATL,2025,2
2.00,380.00,363.00,ATL,RIC,2025,3
2.00,380.00,363.00,CMH,ATL,2025,3
2.00,380.00,365.00,ATL,IAD,2025,4
2.00,380.00,368.00,ATL,EWR,2025,2
2.00,382.00,33.00,SAT,ATL,2025,3
2.00,382.00,37.00,SAT,LSF,2025,3
2.00,382.00,52.00,ELP,LSF,2025,4
2.00,382.00,164.00,LSF,AEX,2025,3
2.00,382.00,170.00,LSF,AZA,2025,4
2.00,382.00,222.00,ATL,STL,2025,4
2.00,382.00,242.00,ATL,CLE,2025,3
2.00,382.00,253.00,ATL,CVG,2025,1
